Fecha;Producto;Cantidad;Precio Unitario;Vendedor;Residencia;Ruta;Edad;Años_Experiencia;Horas_en_venta
19/3/2018;Producto 0017;189;4254;Vendedor 002;Cartago;Limón;31;10;1,35
19/3/2018;Producto 0004;89;3107;Vendedor 005;Puntarenas;Puntarenas;60;26;1,683333333
19/3/2018;Producto 0003;57;4702;Vendedor 005;Alajuela;Limón;53;13;1,4
19/3/2018;Producto 0012;159;1781;Vendedor 001;Guanacaste;Limón;61;30;5,083333333
19/3/2018;Producto 0007;42;3541;Vendedor 004;Limón;Limón;55;14;2,25
19/3/2018;Producto 0012;13;1781;Vendedor 001;Heredia;Alajuela;54;18;1,016666667
19/3/2018;Producto 0002;207;1452;Vendedor 003;Limón;Guanacaste;35;5;2,316666667
19/3/2018;Producto 0002;122;1452;Vendedor 004;Heredia;Heredia;49;29;0,983333333
19/3/2018;Producto 0006;148;1839;Vendedor 005;Guanacaste;Puntarenas;49;14;6,516666667
19/3/2018;Producto 0012;56;1781;Vendedor 005;Cartago;Puntarenas;35;8;5,683333333
19/3/2018;Producto 0004;228;3107;Vendedor 002;Puntarenas;Limón;47;20;3,383333333
19/3/2018;Producto 0019;75;3664;Vendedor 004;Puntarenas;Alajuela;63;29;5,716666667
19/3/2018;Producto 0009;13;2913;Vendedor 002;Limón;Limón;39;18;4,516666667
19/3/2018;Producto 0012;74;1781;Vendedor 001;Guanacaste;San José;47;7;0,433333333
19/3/2018;Producto 0007;154;3541;Vendedor 002;Heredia;San José;22;3;4,483333333
19/3/2018;Producto 0006;131;1839;Vendedor 003;Limón;Limón;61;38;2,65
19/3/2018;Producto 0012;78;1781;Vendedor 003;Limón;Guanacaste;71;38;0,266666667
19/3/2018;Producto 0017;241;4254;Vendedor 002;Alajuela;Cartago;38;9;4,416666667
19/3/2018;Producto 0005;148;4521;Vendedor 003;Guanacaste;Alajuela;51;15;6,7
19/3/2018;Producto 0001;27;4590;Vendedor 003;Limón;Alajuela;56;32;1,2
19/3/2018;Producto 0012;24;1781;Vendedor 005;Limón;Limón;68;38;2,5
19/3/2018;Producto 0008;210;3596;Vendedor 004;Puntarenas;Cartago;33;13;3,333333333
19/3/2018;Producto 0011;25;2463;Vendedor 003;Alajuela;Alajuela;45;23;1,15
19/3/2018;Producto 0001;74;4590;Vendedor 001;Cartago;Puntarenas;59;29;2,233333333
19/3/2018;Producto 0009;4;2913;Vendedor 005;Guanacaste;Cartago;40;12;3,6
19/3/2018;Producto 0004;8;3107;Vendedor 002;Heredia;Limón;62;31;3,45
19/3/2018;Producto 0002;218;1452;Vendedor 001;Limón;Limón;43;25;2,6
19/3/2018;Producto 0008;65;3596;Vendedor 002;Heredia;Cartago;61;36;3,85
19/3/2018;Producto 0006;204;1839;Vendedor 005;San José;San José;35;11;0,8
19/3/2018;Producto 0010;210;1381;Vendedor 001;Guanacaste;Heredia;72;36;4,966666667
19/3/2018;Producto 0007;64;3541;Vendedor 003;Heredia;Alajuela;66;37;1,333333333
19/3/2018;Producto 0012;72;1781;Vendedor 003;Heredia;San José;46;13;0,533333333
19/3/2018;Producto 0011;148;2463;Vendedor 004;Guanacaste;Limón;29;9;5,65
19/3/2018;Producto 0002;234;1452;Vendedor 002;Puntarenas;Guanacaste;34;1;2
19/3/2018;Producto 0008;140;3596;Vendedor 003;Alajuela;Alajuela;61;35;6,75
19/3/2018;Producto 0020;153;4734;Vendedor 005;Guanacaste;Guanacaste;41;16;0,766666667
19/3/2018;Producto 0010;17;1381;Vendedor 005;Heredia;Cartago;56;22;0,216666667
19/3/2018;Producto 0017;120;4254;Vendedor 003;Heredia;Limón;50;16;6,766666667
19/3/2018;Producto 0020;192;4734;Vendedor 005;Puntarenas;Puntarenas;37;4;4,816666667
19/3/2018;Producto 0011;10;2463;Vendedor 005;Alajuela;Puntarenas;59;19;0,216666667
19/3/2018;Producto 0003;45;4702;Vendedor 002;San José;Puntarenas;75;37;3,383333333
19/3/2018;Producto 0019;85;3664;Vendedor 003;San José;Puntarenas;36;17;3,416666667
19/3/2018;Producto 0018;17;1577;Vendedor 001;Cartago;San José;41;13;1,433333333
19/3/2018;Producto 0003;21;4702;Vendedor 004;Guanacaste;Limón;62;30;2,566666667
19/3/2018;Producto 0018;34;1577;Vendedor 004;Puntarenas;Cartago;62;22;1,816666667
20/3/2018;Producto 0016;66;2128;Vendedor 003;Guanacaste;Guanacaste;31;3;6,383333333
20/3/2018;Producto 0002;187;1452;Vendedor 004;San José;Heredia;48;19;1,833333333
20/3/2018;Producto 0005;177;4521;Vendedor 005;Puntarenas;Puntarenas;35;9;6,283333333
20/3/2018;Producto 0003;229;4702;Vendedor 005;San José;Alajuela;57;24;1,2
20/3/2018;Producto 0004;97;3107;Vendedor 002;Guanacaste;Limón;41;9;1,883333333
20/3/2018;Producto 0011;150;2463;Vendedor 003;Guanacaste;Puntarenas;57;37;6,383333333
20/3/2018;Producto 0003;173;4702;Vendedor 004;Cartago;Alajuela;68;31;0,6
20/3/2018;Producto 0012;185;1781;Vendedor 002;Limón;Puntarenas;70;33;0,316666667
20/3/2018;Producto 0007;188;3541;Vendedor 004;Heredia;Cartago;79;38;3,666666667
20/3/2018;Producto 0019;107;3664;Vendedor 004;Heredia;Cartago;51;22;6,05
20/3/2018;Producto 0018;171;1577;Vendedor 002;Puntarenas;San José;64;24;6,233333333
20/3/2018;Producto 0002;180;1452;Vendedor 001;Heredia;Limón;25;7;6,183333333
20/3/2018;Producto 0010;32;1381;Vendedor 004;Alajuela;Heredia;74;37;4,816666667
20/3/2018;Producto 0005;26;4521;Vendedor 003;Cartago;Heredia;40;4;2,733333333
20/3/2018;Producto 0011;87;2463;Vendedor 001;Guanacaste;Limón;52;24;6,75
20/3/2018;Producto 0008;45;3596;Vendedor 002;Limón;Alajuela;55;36;4,25
20/3/2018;Producto 0012;13;1781;Vendedor 001;Cartago;Cartago;49;26;5,466666667
20/3/2018;Producto 0006;179;1839;Vendedor 004;San José;Heredia;72;33;3,016666667
20/3/2018;Producto 0001;155;4590;Vendedor 004;Guanacaste;San José;43;2;3,25
20/3/2018;Producto 0005;151;4521;Vendedor 003;Alajuela;Cartago;47;29;0,266666667
20/3/2018;Producto 0020;135;4734;Vendedor 004;Puntarenas;Puntarenas;51;23;3,683333333
20/3/2018;Producto 0002;117;1452;Vendedor 004;Heredia;Alajuela;47;13;5,816666667
20/3/2018;Producto 0015;82;3252;Vendedor 003;Puntarenas;Guanacaste;44;12;4,683333333
20/3/2018;Producto 0017;229;4254;Vendedor 003;San José;Puntarenas;63;31;5,316666667
20/3/2018;Producto 0014;203;4655;Vendedor 001;Guanacaste;Limón;51;26;2,65
20/3/2018;Producto 0016;233;2128;Vendedor 002;Puntarenas;Limón;57;29;5,066666667
20/3/2018;Producto 0013;111;1143;Vendedor 005;Guanacaste;San José;63;30;0,266666667
20/3/2018;Producto 0017;43;4254;Vendedor 003;Puntarenas;Alajuela;28;6;1,95
20/3/2018;Producto 0013;156;1143;Vendedor 001;Guanacaste;Cartago;55;31;2,116666667
20/3/2018;Producto 0002;104;1452;Vendedor 005;Puntarenas;Guanacaste;52;30;4
20/3/2018;Producto 0003;204;4702;Vendedor 001;San José;Heredia;27;2;0,916666667
20/3/2018;Producto 0011;77;2463;Vendedor 004;Cartago;Limón;53;13;2,983333333
20/3/2018;Producto 0016;62;2128;Vendedor 004;San José;Guanacaste;34;16;0,316666667
20/3/2018;Producto 0015;166;3252;Vendedor 001;San José;Guanacaste;67;32;3,766666667
20/3/2018;Producto 0020;114;4734;Vendedor 003;Cartago;Heredia;37;19;6,866666667
20/3/2018;Producto 0008;243;3596;Vendedor 005;San José;Guanacaste;63;30;4,45
20/3/2018;Producto 0014;46;4655;Vendedor 005;Cartago;San José;61;24;5,783333333
20/3/2018;Producto 0003;119;4702;Vendedor 002;Guanacaste;Heredia;28;2;2,966666667
20/3/2018;Producto 0008;35;3596;Vendedor 005;Heredia;Heredia;35;15;0,85
20/3/2018;Producto 0007;64;3541;Vendedor 002;Puntarenas;Guanacaste;78;37;1,15
20/3/2018;Producto 0002;200;1452;Vendedor 003;Guanacaste;Cartago;46;7;4,566666667
20/3/2018;Producto 0010;28;1381;Vendedor 001;Guanacaste;Limón;49;15;3,95
20/3/2018;Producto 0014;203;4655;Vendedor 004;Guanacaste;Guanacaste;32;12;4,833333333
20/3/2018;Producto 0020;183;4734;Vendedor 002;San José;Guanacaste;36;16;1,65
20/3/2018;Producto 0007;188;3541;Vendedor 001;San José;Cartago;36;13;3,55
20/3/2018;Producto 0020;223;4734;Vendedor 005;Limón;Cartago;36;5;6,4
20/3/2018;Producto 0010;158;1381;Vendedor 002;Heredia;Limón;43;10;3,183333333
20/3/2018;Producto 0011;210;2463;Vendedor 002;Cartago;Guanacaste;61;21;3
20/3/2018;Producto 0010;250;1381;Vendedor 001;Limón;Guanacaste;26;7;5,283333333
20/3/2018;Producto 0013;27;1143;Vendedor 005;Alajuela;Limón;65;25;0,516666667
20/3/2018;Producto 0008;59;3596;Vendedor 004;Alajuela;Puntarenas;43;24;1,316666667
20/3/2018;Producto 0002;213;1452;Vendedor 004;San José;Alajuela;50;29;6,516666667
20/3/2018;Producto 0012;102;1781;Vendedor 003;Guanacaste;Cartago;43;11;2,633333333
20/3/2018;Producto 0002;177;1452;Vendedor 004;Heredia;San José;72;38;2,383333333
20/3/2018;Producto 0007;82;3541;Vendedor 001;Heredia;San José;75;36;1,866666667
20/3/2018;Producto 0019;122;3664;Vendedor 002;Limón;Alajuela;69;38;1,633333333
20/3/2018;Producto 0009;154;2913;Vendedor 001;Alajuela;Puntarenas;33;14;4,666666667
20/3/2018;Producto 0011;194;2463;Vendedor 005;Puntarenas;Limón;39;18;3,05
20/3/2018;Producto 0001;54;4590;Vendedor 004;Alajuela;Heredia;50;14;2,766666667
20/3/2018;Producto 0015;200;3252;Vendedor 003;Puntarenas;Limón;57;33;1,55
20/3/2018;Producto 0015;40;3252;Vendedor 002;Puntarenas;Puntarenas;58;27;3,833333333
20/3/2018;Producto 0008;164;3596;Vendedor 003;Guanacaste;Alajuela;45;12;4,666666667
20/3/2018;Producto 0016;39;2128;Vendedor 002;San José;Guanacaste;48;7;3,35
20/3/2018;Producto 0010;156;1381;Vendedor 001;Heredia;Alajuela;44;24;5,416666667
20/3/2018;Producto 0007;92;3541;Vendedor 003;Puntarenas;Cartago;42;11;3,683333333
20/3/2018;Producto 0010;238;1381;Vendedor 005;Guanacaste;Guanacaste;48;10;5,266666667
21/3/2018;Producto 0018;230;1577;Vendedor 002;Limón;Alajuela;68;31;6,1
21/3/2018;Producto 0014;223;4655;Vendedor 002;Heredia;Heredia;49;9;4,616666667
21/3/2018;Producto 0008;167;3596;Vendedor 004;Cartago;Alajuela;63;32;5,116666667
21/3/2018;Producto 0012;113;1781;Vendedor 004;San José;Guanacaste;28;9;4,583333333
21/3/2018;Producto 0014;114;4655;Vendedor 001;Cartago;Heredia;20;2;6,416666667
21/3/2018;Producto 0011;86;2463;Vendedor 003;Limón;Puntarenas;42;6;4,133333333
21/3/2018;Producto 0015;234;3252;Vendedor 005;Cartago;Guanacaste;54;24;1,45
21/3/2018;Producto 0005;227;4521;Vendedor 002;Heredia;Puntarenas;49;20;3,616666667
21/3/2018;Producto 0019;148;3664;Vendedor 003;Heredia;Heredia;58;20;3,266666667
21/3/2018;Producto 0014;77;4655;Vendedor 002;Puntarenas;Cartago;29;6;2,566666667
21/3/2018;Producto 0013;54;1143;Vendedor 005;San José;San José;36;15;6,516666667
21/3/2018;Producto 0012;151;1781;Vendedor 001;Cartago;San José;43;23;2,366666667
21/3/2018;Producto 0010;228;1381;Vendedor 003;Alajuela;Guanacaste;38;10;3,466666667
21/3/2018;Producto 0015;96;3252;Vendedor 004;Alajuela;San José;42;18;6,116666667
21/3/2018;Producto 0012;64;1781;Vendedor 001;Heredia;Puntarenas;43;20;6,9
21/3/2018;Producto 0002;58;1452;Vendedor 001;Alajuela;San José;44;26;6,483333333
21/3/2018;Producto 0014;167;4655;Vendedor 005;Guanacaste;Heredia;56;37;3,533333333
21/3/2018;Producto 0008;163;3596;Vendedor 003;Cartago;Alajuela;55;22;4,083333333
21/3/2018;Producto 0019;232;3664;Vendedor 001;Limón;Alajuela;71;33;0,483333333
21/3/2018;Producto 0008;93;3596;Vendedor 002;Cartago;Guanacaste;54;27;3,466666667
21/3/2018;Producto 0017;189;4254;Vendedor 003;San José;Guanacaste;56;19;2,1
21/3/2018;Producto 0002;150;1452;Vendedor 005;Limón;Limón;53;26;1,916666667
21/3/2018;Producto 0013;108;1143;Vendedor 003;Guanacaste;Limón;67;32;4,783333333
21/3/2018;Producto 0007;52;3541;Vendedor 004;Puntarenas;Puntarenas;46;25;3,066666667
21/3/2018;Producto 0014;172;4655;Vendedor 005;Heredia;Puntarenas;64;26;6,683333333
21/3/2018;Producto 0001;176;4590;Vendedor 004;Guanacaste;Cartago;53;13;0,216666667
21/3/2018;Producto 0002;140;1452;Vendedor 004;Limón;Puntarenas;47;26;5,666666667
21/3/2018;Producto 0003;186;4702;Vendedor 001;Alajuela;Heredia;45;22;6,9
21/3/2018;Producto 0014;137;4655;Vendedor 001;Alajuela;Cartago;65;25;1,733333333
21/3/2018;Producto 0013;150;1143;Vendedor 005;Heredia;Alajuela;55;19;3,366666667
21/3/2018;Producto 0012;137;1781;Vendedor 004;Alajuela;Guanacaste;37;2;3,25
21/3/2018;Producto 0003;75;4702;Vendedor 002;Cartago;Heredia;58;20;6,466666667
21/3/2018;Producto 0003;106;4702;Vendedor 005;Guanacaste;Puntarenas;23;3;3,083333333
21/3/2018;Producto 0002;27;1452;Vendedor 002;Heredia;Limón;62;25;1,2
21/3/2018;Producto 0017;222;4254;Vendedor 005;Heredia;Puntarenas;38;8;6,783333333
21/3/2018;Producto 0020;6;4734;Vendedor 003;San José;Puntarenas;58;20;1,166666667
21/3/2018;Producto 0011;34;2463;Vendedor 002;Heredia;Alajuela;27;6;3,833333333
21/3/2018;Producto 0006;105;1839;Vendedor 005;Heredia;San José;69;37;3,1
21/3/2018;Producto 0006;127;1839;Vendedor 002;Puntarenas;Cartago;77;37;6,866666667
21/3/2018;Producto 0008;161;3596;Vendedor 003;San José;Limón;62;33;6,266666667
21/3/2018;Producto 0005;203;4521;Vendedor 001;Cartago;Limón;33;7;4,366666667
21/3/2018;Producto 0018;76;1577;Vendedor 003;Alajuela;Cartago;33;6;1,233333333
21/3/2018;Producto 0006;214;1839;Vendedor 003;Heredia;Guanacaste;57;35;3,433333333
21/3/2018;Producto 0013;68;1143;Vendedor 001;Heredia;Puntarenas;71;34;4,916666667
21/3/2018;Producto 0009;113;2913;Vendedor 002;Puntarenas;Guanacaste;52;24;3,65
21/3/2018;Producto 0013;182;1143;Vendedor 002;Limón;Guanacaste;49;25;4,933333333
21/3/2018;Producto 0020;188;4734;Vendedor 001;Limón;Alajuela;66;29;3,816666667
21/3/2018;Producto 0009;62;2913;Vendedor 004;Alajuela;San José;37;19;0,216666667
21/3/2018;Producto 0008;62;3596;Vendedor 004;Puntarenas;Limón;31;11;5,3
21/3/2018;Producto 0010;49;1381;Vendedor 004;Puntarenas;Guanacaste;52;26;5,2
21/3/2018;Producto 0007;137;3541;Vendedor 002;San José;San José;41;20;0,516666667
21/3/2018;Producto 0009;193;2913;Vendedor 005;Cartago;Cartago;58;34;4,083333333
21/3/2018;Producto 0020;75;4734;Vendedor 001;San José;San José;58;20;2,516666667
21/3/2018;Producto 0001;38;4590;Vendedor 003;Guanacaste;Limón;56;33;0,283333333
21/3/2018;Producto 0015;233;3252;Vendedor 002;San José;Cartago;67;37;4,816666667
21/3/2018;Producto 0001;245;4590;Vendedor 005;Heredia;Guanacaste;64;33;3,65
21/3/2018;Producto 0018;148;1577;Vendedor 001;Guanacaste;Cartago;24;3;2,516666667
21/3/2018;Producto 0011;93;2463;Vendedor 004;Puntarenas;Puntarenas;62;28;2,466666667
21/3/2018;Producto 0009;231;2913;Vendedor 001;Cartago;Limón;53;12;2,283333333
21/3/2018;Producto 0018;159;1577;Vendedor 002;Alajuela;Guanacaste;57;28;3,366666667
21/3/2018;Producto 0017;134;4254;Vendedor 005;Puntarenas;Alajuela;60;24;1,9
21/3/2018;Producto 0016;80;2128;Vendedor 004;San José;Guanacaste;62;32;6,85
21/3/2018;Producto 0002;245;1452;Vendedor 003;San José;San José;56;34;2,15
21/3/2018;Producto 0007;125;3541;Vendedor 002;Limón;Guanacaste;24;1;2,333333333
21/3/2018;Producto 0010;59;1381;Vendedor 003;Puntarenas;Heredia;27;4;5,233333333
21/3/2018;Producto 0015;20;3252;Vendedor 003;Guanacaste;Heredia;51;20;6,516666667
21/3/2018;Producto 0013;99;1143;Vendedor 005;Puntarenas;Alajuela;61;22;5,166666667
21/3/2018;Producto 0011;19;2463;Vendedor 005;Limón;San José;59;31;3,05
21/3/2018;Producto 0012;47;1781;Vendedor 005;San José;San José;42;1;6,25
21/3/2018;Producto 0014;179;4655;Vendedor 003;Puntarenas;San José;33;12;3,45
21/3/2018;Producto 0015;72;3252;Vendedor 005;Cartago;Puntarenas;66;37;3,716666667
21/3/2018;Producto 0015;225;3252;Vendedor 005;Cartago;Cartago;73;32;3,183333333
21/3/2018;Producto 0013;60;1143;Vendedor 003;Cartago;Puntarenas;44;18;1,016666667
21/3/2018;Producto 0015;213;3252;Vendedor 004;Heredia;Puntarenas;39;3;2,7
22/3/2018;Producto 0016;127;2128;Vendedor 001;San José;Limón;66;35;3,383333333
22/3/2018;Producto 0009;48;2913;Vendedor 003;Cartago;Limón;53;25;4,833333333
22/3/2018;Producto 0019;214;3664;Vendedor 005;Limón;San José;39;11;2,4
22/3/2018;Producto 0001;180;4590;Vendedor 002;San José;Alajuela;32;12;0,216666667
22/3/2018;Producto 0006;250;1839;Vendedor 005;Alajuela;Guanacaste;42;5;0,866666667
22/3/2018;Producto 0009;238;2913;Vendedor 001;Cartago;Puntarenas;43;15;2,25
22/3/2018;Producto 0005;115;4521;Vendedor 005;Limón;Cartago;35;13;4,65
22/3/2018;Producto 0007;168;3541;Vendedor 005;Guanacaste;Guanacaste;64;23;3,25
22/3/2018;Producto 0005;42;4521;Vendedor 001;Guanacaste;San José;32;11;4,416666667
22/3/2018;Producto 0012;195;1781;Vendedor 004;Guanacaste;Heredia;64;38;6,116666667
22/3/2018;Producto 0009;222;2913;Vendedor 003;Heredia;Guanacaste;55;18;6,383333333
22/3/2018;Producto 0013;138;1143;Vendedor 003;Guanacaste;Guanacaste;35;3;2,716666667
22/3/2018;Producto 0014;202;4655;Vendedor 001;Cartago;Puntarenas;34;3;6,1
22/3/2018;Producto 0007;6;3541;Vendedor 004;Cartago;Guanacaste;20;1;1,183333333
22/3/2018;Producto 0004;119;3107;Vendedor 004;Limón;Puntarenas;42;17;0,383333333
22/3/2018;Producto 0020;187;4734;Vendedor 005;Cartago;San José;40;19;4,016666667
22/3/2018;Producto 0017;145;4254;Vendedor 003;Alajuela;Puntarenas;30;8;4,883333333
22/3/2018;Producto 0008;248;3596;Vendedor 005;Puntarenas;Cartago;73;32;3,216666667
22/3/2018;Producto 0011;216;2463;Vendedor 003;San José;Guanacaste;44;22;4,983333333
22/3/2018;Producto 0017;204;4254;Vendedor 002;San José;Cartago;38;19;6,283333333
22/3/2018;Producto 0014;250;4655;Vendedor 001;Cartago;Heredia;48;12;5,533333333
22/3/2018;Producto 0008;208;3596;Vendedor 001;Alajuela;Alajuela;53;22;1,933333333
22/3/2018;Producto 0005;162;4521;Vendedor 002;Puntarenas;Heredia;59;25;1,383333333
22/3/2018;Producto 0019;226;3664;Vendedor 004;Guanacaste;Heredia;50;21;5,15
22/3/2018;Producto 0001;241;4590;Vendedor 003;Heredia;Puntarenas;40;14;4,3
22/3/2018;Producto 0003;208;4702;Vendedor 004;Alajuela;Limón;51;17;2,5
22/3/2018;Producto 0018;151;1577;Vendedor 004;Alajuela;Alajuela;44;17;1,066666667
22/3/2018;Producto 0010;44;1381;Vendedor 002;Cartago;San José;47;18;5,916666667
22/3/2018;Producto 0004;142;3107;Vendedor 005;Heredia;Cartago;54;27;5,6
22/3/2018;Producto 0007;27;3541;Vendedor 001;Heredia;Guanacaste;36;5;3,7
22/3/2018;Producto 0013;224;1143;Vendedor 003;Alajuela;San José;40;14;0,883333333
22/3/2018;Producto 0011;25;2463;Vendedor 003;Cartago;Alajuela;42;24;4,95
22/3/2018;Producto 0010;24;1381;Vendedor 001;Guanacaste;Guanacaste;54;17;6,533333333
22/3/2018;Producto 0002;156;1452;Vendedor 003;Puntarenas;San José;58;28;5,066666667
22/3/2018;Producto 0007;3;3541;Vendedor 002;Cartago;Heredia;68;29;3,1
22/3/2018;Producto 0006;193;1839;Vendedor 003;Alajuela;Limón;53;14;0,4
22/3/2018;Producto 0017;13;4254;Vendedor 005;Alajuela;Limón;29;7;6,683333333
22/3/2018;Producto 0016;183;2128;Vendedor 001;Puntarenas;Puntarenas;33;5;6,116666667
22/3/2018;Producto 0020;21;4734;Vendedor 003;San José;Heredia;51;33;1,616666667
22/3/2018;Producto 0013;205;1143;Vendedor 001;Puntarenas;San José;43;11;4,833333333
22/3/2018;Producto 0002;151;1452;Vendedor 002;Cartago;San José;38;14;2,666666667
22/3/2018;Producto 0010;109;1381;Vendedor 005;Guanacaste;Cartago;57;38;3,4
22/3/2018;Producto 0013;66;1143;Vendedor 004;San José;Heredia;52;21;4,166666667
22/3/2018;Producto 0016;103;2128;Vendedor 004;Alajuela;Limón;68;27;2,433333333
22/3/2018;Producto 0008;177;3596;Vendedor 003;Guanacaste;Guanacaste;35;1;1,816666667
22/3/2018;Producto 0015;179;3252;Vendedor 001;Heredia;Heredia;24;5;1,166666667
22/3/2018;Producto 0007;159;3541;Vendedor 003;San José;Alajuela;52;17;1,3
22/3/2018;Producto 0017;176;4254;Vendedor 001;Cartago;Puntarenas;48;8;6,516666667
22/3/2018;Producto 0013;206;1143;Vendedor 002;Guanacaste;Cartago;53;17;5,966666667
22/3/2018;Producto 0005;224;4521;Vendedor 004;Guanacaste;San José;64;34;5,516666667
22/3/2018;Producto 0002;77;1452;Vendedor 002;Heredia;Guanacaste;66;26;1,133333333
22/3/2018;Producto 0015;158;3252;Vendedor 002;Heredia;Heredia;41;3;2,35
22/3/2018;Producto 0019;34;3664;Vendedor 004;Puntarenas;Cartago;33;15;2,3
22/3/2018;Producto 0010;237;1381;Vendedor 001;Guanacaste;San José;44;22;5,266666667
22/3/2018;Producto 0005;89;4521;Vendedor 005;Limón;San José;41;14;0,216666667
22/3/2018;Producto 0009;187;2913;Vendedor 002;Alajuela;Limón;42;2;6,333333333
22/3/2018;Producto 0007;41;3541;Vendedor 005;Puntarenas;Guanacaste;40;8;4,7
22/3/2018;Producto 0006;217;1839;Vendedor 005;Alajuela;Limón;55;23;1,116666667
22/3/2018;Producto 0004;97;3107;Vendedor 003;Guanacaste;Heredia;33;14;1,683333333
22/3/2018;Producto 0004;135;3107;Vendedor 005;Cartago;San José;48;30;2,6
22/3/2018;Producto 0009;43;2913;Vendedor 002;Cartago;Heredia;36;14;1,266666667
22/3/2018;Producto 0008;62;3596;Vendedor 003;Limón;Puntarenas;30;11;0,616666667
22/3/2018;Producto 0017;65;4254;Vendedor 001;Heredia;Alajuela;29;8;6,45
22/3/2018;Producto 0008;133;3596;Vendedor 003;Heredia;Guanacaste;33;4;5,966666667
22/3/2018;Producto 0001;89;4590;Vendedor 004;Limón;Limón;62;33;5,366666667
22/3/2018;Producto 0013;225;1143;Vendedor 005;Heredia;Alajuela;64;24;2,283333333
22/3/2018;Producto 0008;237;3596;Vendedor 005;Heredia;Puntarenas;55;32;1,9
22/3/2018;Producto 0009;13;2913;Vendedor 004;Cartago;Alajuela;51;15;5,25
22/3/2018;Producto 0001;56;4590;Vendedor 002;Guanacaste;Limón;51;10;2,1
22/3/2018;Producto 0007;165;3541;Vendedor 001;Puntarenas;San José;54;22;3,6
22/3/2018;Producto 0001;117;4590;Vendedor 003;Guanacaste;Limón;53;35;1,583333333
22/3/2018;Producto 0010;182;1381;Vendedor 001;Heredia;San José;28;10;1,45
22/3/2018;Producto 0018;201;1577;Vendedor 002;Puntarenas;Cartago;60;21;1,466666667
22/3/2018;Producto 0014;69;4655;Vendedor 004;Guanacaste;Cartago;38;11;1,85
22/3/2018;Producto 0014;135;4655;Vendedor 004;San José;Puntarenas;58;30;1,316666667
22/3/2018;Producto 0020;20;4734;Vendedor 003;Heredia;Guanacaste;34;5;0,683333333
22/3/2018;Producto 0004;3;3107;Vendedor 005;Puntarenas;Heredia;48;8;1,25
22/3/2018;Producto 0004;221;3107;Vendedor 005;Cartago;Guanacaste;51;24;0,65
22/3/2018;Producto 0012;73;1781;Vendedor 002;San José;Guanacaste;37;2;0,816666667
22/3/2018;Producto 0008;241;3596;Vendedor 004;Puntarenas;Cartago;20;1;4,866666667
22/3/2018;Producto 0007;78;3541;Vendedor 002;Puntarenas;Puntarenas;55;25;1,9
22/3/2018;Producto 0010;201;1381;Vendedor 003;Puntarenas;Puntarenas;51;20;5,7
22/3/2018;Producto 0006;61;1839;Vendedor 002;Heredia;San José;41;16;2,283333333
22/3/2018;Producto 0003;135;4702;Vendedor 005;Guanacaste;Alajuela;53;18;0,75
22/3/2018;Producto 0012;79;1781;Vendedor 002;Puntarenas;San José;28;1;5,283333333
23/3/2018;Producto 0017;78;4254;Vendedor 001;Puntarenas;San José;36;11;0,316666667
23/3/2018;Producto 0006;205;1839;Vendedor 001;Puntarenas;San José;54;21;5,483333333
23/3/2018;Producto 0014;167;4655;Vendedor 002;Limón;Alajuela;27;1;2,633333333
23/3/2018;Producto 0004;108;3107;Vendedor 002;Alajuela;Puntarenas;32;12;2,966666667
23/3/2018;Producto 0001;100;4590;Vendedor 005;Cartago;Puntarenas;56;29;4,15
23/3/2018;Producto 0003;37;4702;Vendedor 004;Cartago;San José;76;38;3,75
23/3/2018;Producto 0009;105;2913;Vendedor 001;San José;Guanacaste;52;29;5,733333333
23/3/2018;Producto 0007;19;3541;Vendedor 005;Guanacaste;Alajuela;69;29;1,616666667
23/3/2018;Producto 0009;158;2913;Vendedor 001;Guanacaste;Heredia;50;25;6,433333333
23/3/2018;Producto 0007;29;3541;Vendedor 005;Guanacaste;Heredia;51;28;1,116666667
23/3/2018;Producto 0011;77;2463;Vendedor 002;Guanacaste;Limón;58;33;3,683333333
23/3/2018;Producto 0019;239;3664;Vendedor 004;Puntarenas;Heredia;41;20;5,866666667
23/3/2018;Producto 0001;47;4590;Vendedor 003;Cartago;Guanacaste;29;10;2,85
23/3/2018;Producto 0013;197;1143;Vendedor 001;Guanacaste;San José;44;13;1,65
23/3/2018;Producto 0015;80;3252;Vendedor 002;Limón;San José;50;25;0,65
23/3/2018;Producto 0009;7;2913;Vendedor 004;San José;Alajuela;26;2;4,383333333
23/3/2018;Producto 0009;4;2913;Vendedor 005;San José;Heredia;61;27;1,966666667
23/3/2018;Producto 0002;86;1452;Vendedor 005;Guanacaste;Limón;52;27;0,35
23/3/2018;Producto 0002;222;1452;Vendedor 002;Alajuela;Heredia;38;20;1,833333333
23/3/2018;Producto 0014;165;4655;Vendedor 004;Guanacaste;Puntarenas;58;22;0,866666667
23/3/2018;Producto 0002;140;1452;Vendedor 002;Puntarenas;Heredia;25;7;3,833333333
23/3/2018;Producto 0006;137;1839;Vendedor 003;Guanacaste;Heredia;62;33;0,4
23/3/2018;Producto 0002;124;1452;Vendedor 004;San José;San José;43;2;1,95
23/3/2018;Producto 0002;92;1452;Vendedor 002;Limón;San José;48;8;2,4
23/3/2018;Producto 0009;247;2913;Vendedor 003;Guanacaste;Guanacaste;35;8;1,25
23/3/2018;Producto 0018;38;1577;Vendedor 002;Heredia;Cartago;39;12;2,266666667
